,location,bath,balcony,price,total_sqft_int,bhk
7824,Uttarahalli,2.0,2.0,35.0,900.0,2
7825,Uttarahalli,2.0,1.0,42.6,1065.0,2
7828,Uttarahalli,2.0,1.0,47.0,1125.0,2
7829,Uttarahalli,2.0,2.0,55.25,1270.0,3
7830,Uttarahalli,2.0,1.0,55.25,1270.0,3
7831,Uttarahalli,2.0,1.0,45.0,1107.0,2
7832,Uttarahalli,2.0,1.0,55.0,1200.0,2
7834,Uttarahalli,3.0,1.0,68.0,1500.0,3
7835,Uttarahalli,2.0,1.0,50.0,1120.0,2
7836,Uttarahalli,2.0,1.0,46.0,1150.0,2
7837,Uttarahalli,2.0,1.0,58.0,1330.0,3
7839,Uttarahalli,2.0,1.0,42.0,1050.0,2
7840,Uttarahalli,2.0,1.0,48.0,1125.0,2
7841,Uttarahalli,2.0,1.0,57.0,1345.0,3
7842,Uttarahalli,2.0,1.0,57.0,1345.0,3
7844,Uttarahalli,2.0,1.0,36.0,1037.0,2
7846,Uttarahalli,2.0,2.0,39.5,1000.0,2
7847,Uttarahalli,1.0,2.0,45.0,1125.0,2
7848,Uttarahalli,2.0,3.0,53.0,1308.0,3
7849,Uttarahalli,2.0,2.0,40.58,1160.0,2
7851,Uttarahalli,2.0,1.0,35.0,1000.0,2
7852,Uttarahalli,2.0,1.0,57.0,1330.0,3
7853,Uttarahalli,2.0,1.0,47.0,1125.0,2
7854,Uttarahalli,1.0,0.0,42.09,1165.0,2
7855,Uttarahalli,2.0,2.0,55.0,1260.0,2
7856,Uttarahalli,2.0,2.0,53.36,1284.0,2
7857,Uttarahalli,2.0,1.0,45.99,1150.0,2
7859,Uttarahalli,2.0,3.0,56.12,1290.0,3
7860,Uttarahalli,2.0,1.0,56.0,1328.0,3
7861,Uttarahalli,2.0,2.0,36.4,1040.0,2
7862,Uttarahalli,2.0,2.0,56.12,1290.0,3
7864,Uttarahalli,2.0,1.0,46.76,1075.0,2
7865,Uttarahalli,2.0,1.0,57.0,1345.0,3
7866,others,2.0,2.0,55.0,1133.0,2
7867,others,3.0,3.0,85.0,2108.0,3
7868,others,2.0,1.0,44.0,1000.0,2
7869,others,3.0,2.0,85.0,1750.0,3
7870,others,5.0,2.0,120.0,2500.0,5
7871,others,4.0,1.5843757375501535,200.0,2300.0,4
7872,others,5.0,2.0,420.0,4800.0,4
7874,others,4.0,3.0,420.0,4800.0,4
7875,others,1.0,1.0,30.0,551.0,1
7876,others,2.0,1.0,70.0,1254.0,3
7877,others,3.0,2.0,79.0,1432.0,3
7878,others,4.0,1.0,103.0,2000.0,5
7879,others,4.0,1.0,99.0,2000.0,5
7880,others,2.0,1.0,62.0,1334.0,2
7881,others,2.0,3.0,55.0,1280.0,3
7882,others,2.0,2.0,43.5,1088.0,2
7883,others,6.0,2.0,560.0,7000.0,6
7884,Varthur,2.0,2.0,44.0,1160.0,2
7885,Varthur,2.0,3.0,80.0,1385.0,2
7886,Varthur,3.0,2.0,65.99,1535.0,3
7887,Varthur,2.0,2.0,42.0,1024.0,2
7888,Varthur,2.0,2.0,40.0,1125.0,2
7889,Varthur,2.0,2.0,40.0,1112.0,2
7890,Varthur,2.0,2.0,45.35,1055.0,2
7891,Varthur,2.0,1.5843757375501535,65.0,1280.0,2
7892,Varthur,2.0,2.0,36.0,977.0,2
7893,Varthur,3.0,1.5843757375501535,71.0,1250.0,3
7894,Varthur,3.0,1.0,67.75,1200.0,3
7895,Varthur,2.0,2.0,41.88,1111.0,2
7896,Varthur,2.0,3.0,55.5,1140.0,2
7897,Varthur,2.0,1.0,59.0,1012.0,2
7898,Varthur,2.0,2.0,39.9,1140.0,2
7899,Varthur,2.0,2.0,48.0,1090.0,2
7900,Varthur,3.0,2.0,71.0,1450.0,3
7901,Varthur,2.0,1.0,60.0,1210.0,2
7902,Varthur,2.0,2.0,46.0,1070.0,2
7903,Varthur,2.0,3.0,85.0,1360.0,3
7904,Varthur,2.0,1.0,34.0,965.0,2
7905,Varthur,2.0,2.0,44.24,1120.0,2
7906,Varthur,2.0,3.0,79.0,1395.0,3
7907,Varthur,2.0,1.0,45.0,1085.0,2
7908,Varthur,2.0,2.0,47.0,1250.0,2
7909,Varthur,3.0,1.0,68.38,1200.0,3
7911,Varthur,2.0,1.0,60.0,1155.0,2
7912,Varthur,2.0,1.0,60.0,1035.0,2
7913,Varthur,2.0,2.0,39.0,1155.0,2
7914,Varthur,2.0,2.0,55.0,1180.0,2
7916,Varthur,2.0,1.0,57.35,1738.0,2
7917,Varthur,2.0,1.0,40.65,1045.0,2
7918,Varthur,2.0,2.0,39.0,1155.0,2
7919,Varthur,3.0,2.0,69.43,1615.0,3
7920,Varthur,2.0,1.0,64.15,1210.0,2
7922,Varthur,2.0,3.0,38.0,1105.0,2
7923,Varthur,3.0,2.0,90.0,1560.0,3
7924,Varthur,2.0,1.0,85.0,1760.0,2
7925,Varthur,2.0,2.0,54.0,1210.0,2
7926,Varthur,2.0,2.0,40.0,1112.0,2
7928,Varthur,3.0,2.0,71.58,1665.0,3
7929,others,2.0,1.0,27.0,900.0,2
7930,others,2.0,2.0,59.0,1277.0,2
7931,others,2.0,2.0,58.0,1247.0,3
7932,others,2.0,2.0,42.7,1050.0,2
7933,others,2.0,2.0,52.76,1255.0,2
7934,others,2.0,2.0,32.0,1033.0,2
7935,others,2.0,2.0,49.11,1140.0,2
7936,others,2.0,1.0,25.4,850.0,2
7937,others,2.0,1.0,64.0,1330.0,2
7938,others,3.0,0.0,500.0,3025.0,3
7939,others,4.0,1.0,528.0,2328.0,4
7941,others,3.0,0.0,650.0,2295.0,6
7943,others,2.0,2.0,95.0,1500.0,3
7944,others,3.0,2.0,76.0,1600.0,3
7945,others,1.0,1.0,44.0,900.0,2
7946,others,2.0,2.0,40.0,1022.0,2
7947,others,2.0,1.0,39.73,1135.0,2
7948,others,2.0,1.0,34.82,995.0,2
7949,others,2.0,1.0,34.82,995.0,2
7950,others,2.0,1.0,36.28,1037.0,2
7951,others,2.0,1.0,34.22,978.0,2
7952,others,2.0,1.0,36.28,1037.0,2
7953,others,4.0,3.0,264.0,3000.0,4
7954,others,2.0,2.0,45.0,950.0,2
7955,others,2.0,1.0,55.0,1250.0,2
7956,others,1.0,1.0,42.0,595.0,1
7957,others,1.0,1.0,42.0,596.0,1
7958,others,2.0,1.0,285.0,3080.0,4
7959,others,3.0,0.0,350.0,5720.0,3
7960,others,2.0,1.0,260.0,2700.0,3
7961,others,3.0,3.0,85.0,1545.0,3
7962,others,3.0,3.0,270.0,2020.0,3
7963,others,2.0,0.0,125.0,1603.0,3
7964,others,3.0,1.0,165.0,1650.0,3
7965,others,2.0,1.0,129.0,1300.0,2
7966,others,2.0,1.0,72.0,850.0,2
7967,others,2.0,0.0,146.0,1276.0,2
7968,others,2.0,1.0,115.0,1115.0,2
7969,Vidyaranyapura,2.0,0.0,95.0,1440.0,2
7970,Vidyaranyapura,2.0,3.0,38.0,1062.0,2
7971,Vidyaranyapura,2.0,2.0,55.0,1200.0,2
7973,Vidyaranyapura,2.0,2.0,55.0,1060.0,2
7974,Vidyaranyapura,2.0,1.0,54.0,1100.0,2
7975,Vidyaranyapura,2.0,0.0,70.0,1440.0,3
7976,Vidyaranyapura,2.0,1.0,54.0,1100.0,2
7977,Vidyaranyapura,2.0,1.0,35.0,1000.0,2
7979,Vidyaranyapura,2.0,1.0,70.0,1120.0,2
7980,Vidyaranyapura,2.0,1.5843757375501535,40.0,945.0,2
7981,Vidyaranyapura,2.0,1.0,54.0,1100.0,2
7982,Vidyaranyapura,2.0,2.0,65.0,1200.0,3
7983,Vidyaranyapura,2.0,2.0,52.0,1200.0,2
7984,Vidyaranyapura,2.0,1.0,50.0,1050.0,2
7985,Vidyaranyapura,2.0,1.0,50.0,1188.0,2
7986,Vidyaranyapura,2.0,1.0,75.0,1100.0,3
7987,Vidyaranyapura,2.0,2.0,72.0,1100.0,3
7988,Vidyaranyapura,5.0,1.0,135.0,2400.0,4
7989,Vidyaranyapura,2.0,1.0,41.0,1100.0,2
7990,Vidyaranyapura,2.0,2.0,60.5,1200.0,2
7991,Vidyaranyapura,2.0,1.0,42.0,1200.0,2
7992,others,2.0,2.0,55.0,1200.0,2
7993,others,2.0,2.0,47.0,1100.0,2
7994,others,2.0,2.0,58.0,1110.0,2
7995,others,2.0,2.0,35.0,1000.0,2
7996,others,2.0,1.0,150.0,2400.0,3
7997,others,2.0,2.0,70.0,1374.0,3
7998,others,2.0,3.0,85.0,1605.0,3
7999,others,2.0,1.0,68.0,1200.0,3
8000,others,2.0,2.0,68.5,1700.0,3
8001,others,6.0,2.0,460.0,4000.0,6
8002,Vijayanagar,3.0,2.0,110.0,1704.0,3
8003,Vijayanagar,3.0,1.0,129.0,1933.0,3
8005,Vijayanagar,3.0,0.0,100.0,1450.0,3
8006,Vijayanagar,2.0,0.0,134.0,1580.0,3
8007,Vijayanagar,3.0,2.0,121.0,1826.0,3
8008,Vijayanagar,3.0,1.0,116.0,1739.0,3
8009,Vijayanagar,3.0,2.0,100.0,1490.0,3
8010,Vijayanagar,2.0,2.0,65.0,1180.0,2
8011,Vijayanagar,1.0,0.0,34.78,606.0,1
8012,Vijayanagar,2.0,2.0,68.0,1352.0,2
8013,Vijayanagar,3.0,2.0,115.0,1527.0,3
8014,Vijayanagar,2.0,0.0,60.0,989.0,2
8015,Vijayanagar,2.0,1.0,103.0,1520.0,3
8016,Vijayanagar,3.0,1.0,117.0,1749.0,3
8017,Vijayanagar,2.0,1.0,75.0,1046.0,2
8018,Vijayanagar,1.0,1.0,40.0,606.0,1
8019,Vijayanagar,2.0,2.0,62.0,1200.0,2
8022,Vijayanagar,3.0,1.5843757375501535,140.0,1760.0,3
8023,Vijayanagar,3.0,2.0,136.0,2047.0,3
8024,Vijayanagar,2.0,1.0,75.0,1200.0,3
8025,Vijayanagar,2.0,3.0,82.0,1178.0,2
8026,Vijayanagar,2.0,0.0,45.0,864.0,2
8027,Vijayanagar,2.0,2.0,60.0,920.0,2
8028,Vijayanagar,2.0,1.0,58.0,1019.0,2
8029,Vijayanagar,6.0,3.0,125.0,2400.0,5
8030,Vijayanagar,2.0,1.0,86.0,1180.0,2
8031,Vijayanagar,2.0,0.0,49.06,1046.0,2
8032,Vijayanagar,2.0,0.0,230.0,2400.0,1
8033,Vijayanagar,1.0,1.0,40.0,492.0,1
8035,others,2.0,2.0,71.95,1290.0,2
8036,others,2.0,2.0,47.0,1275.0,2
8037,others,1.0,2.0,36.5,705.0,1
8038,others,3.0,2.0,95.0,1758.0,3
8039,others,2.0,1.0,65.0,1340.0,2
8040,others,2.0,2.0,52.0,1200.0,2
8041,others,2.0,2.0,51.0,1145.0,2
8042,others,2.0,2.0,56.81,1196.0,2
8043,others,2.0,2.0,52.0,1110.0,2
8044,others,2.0,2.0,49.75,1215.0,3
8045,others,2.0,1.0,55.0,1075.0,2
8046,others,1.0,1.0,30.0,750.0,1
8047,others,4.0,1.0,75.0,2000.0,4
8048,others,6.0,0.0,92.0,2100.0,6
8049,others,3.0,0.0,90.0,2000.0,4
8050,others,3.0,2.0,110.0,2159.0,3
8051,others,3.0,2.0,120.0,2159.0,3
8052,others,3.0,0.0,115.0,2200.0,4
8053,others,3.0,2.0,120.0,2159.0,3
8054,others,2.0,1.0,30.0,820.0,2
8055,others,2.0,2.0,30.0,770.0,2
8056,others,2.0,3.0,36.0,910.0,2
8057,others,2.0,3.0,37.0,890.0,2
8058,others,2.0,1.0,38.0,946.0,2
8059,others,3.0,1.0,80.0,1200.0,3
8060,others,2.0,2.0,49.0,1100.0,2
8061,others,2.0,1.0,45.0,1000.0,2
8062,Vittasandra,2.0,1.0,71.0,1404.0,2
8063,Vittasandra,2.0,1.0,67.0,1246.0,2
8064,Vittasandra,2.0,1.0,69.3,1404.0,2
8065,Vittasandra,2.0,1.0,67.3,1246.0,2
8066,Vittasandra,2.0,1.0,64.5,1246.0,2
8067,Vittasandra,2.0,1.0,64.5,1246.0,2
8068,Vittasandra,2.0,1.0,68.0,1246.0,2
8070,Vittasandra,2.0,1.0,67.0,1238.0,2
8071,Vittasandra,2.0,1.0,75.0,1404.0,2
8072,Vittasandra,2.0,1.0,65.0,1246.0,2
8073,Vittasandra,2.0,1.0,67.0,1238.0,2
8074,Vittasandra,2.0,1.0,67.4,1246.0,2
8075,Vittasandra,2.0,1.0,67.4,1259.0,2
8076,Vittasandra,2.0,1.0,68.8,1404.0,2
8077,Vittasandra,2.0,1.0,62.3,1246.0,2
8078,Vittasandra,2.0,1.0,63.0,1246.0,2
8079,Vittasandra,2.0,1.0,67.4,1246.0,2
8080,Vittasandra,2.0,1.0,65.4,1246.0,2
8082,Vittasandra,2.0,1.0,67.32,1238.0,2
8083,Vittasandra,2.0,1.0,67.4,1246.0,2
8085,Vittasandra,2.0,1.0,67.3,1246.0,2
8086,Vittasandra,2.0,2.0,70.0,1404.0,2
8087,Vittasandra,2.0,1.0,67.48,1259.0,2
8088,Vittasandra,2.0,1.0,75.0,1404.0,2
8090,Vittasandra,2.0,1.0,67.0,1246.0,2
8093,Vittasandra,2.0,1.0,72.0,1404.0,2
8094,Vittasandra,2.0,1.0,67.5,1246.0,2
8095,Vittasandra,2.0,1.0,67.5,1246.0,2
8096,Vittasandra,2.0,1.0,70.0,1404.0,2
8097,Vittasandra,2.0,1.0,65.0,1246.0,2
8098,Vittasandra,2.0,1.0,67.4,1246.0,2
8100,others,4.0,3.0,130.0,3000.0,8
8101,others,2.0,1.0,160.0,1600.0,2
8102,others,2.0,2.0,33.0,1070.0,2
8103,others,2.0,2.0,33.15,1070.0,2
8104,others,2.0,3.0,33.99,1067.0,2
8105,others,2.0,2.0,32.99,1070.0,2
8106,others,2.0,2.0,33.43,1070.0,2
8107,others,2.0,1.0,39.0,1095.0,2
8110,Whitefield,3.0,2.0,81.0,1610.0,3
8111,Whitefield,2.0,1.0,94.82,1459.0,2
8116,Whitefield,2.0,2.0,75.0,1280.0,2
8118,Whitefield,3.0,2.0,161.0,1910.0,3
8119,Whitefield,4.0,1.0,230.0,3252.0,4
8120,Whitefield,4.0,3.0,700.0,11890.0,4
8123,Whitefield,2.0,1.0,70.0,1150.0,2
8124,Whitefield,3.0,2.0,101.0,1768.0,3
8126,Whitefield,4.0,3.0,315.0,4144.0,4
8127,Whitefield,4.0,2.0,360.0,4104.0,4
8128,Whitefield,3.0,1.5843757375501535,100.0,1790.0,3
8129,Whitefield,3.0,3.0,100.0,1720.0,3
8131,Whitefield,4.0,2.0,91.0,1640.0,3
8134,Whitefield,4.0,2.0,126.0,2280.0,3
8138,Whitefield,3.0,2.0,130.0,1897.0,3
8139,Whitefield,2.0,1.0,125.0,2225.0,3
8142,Whitefield,3.0,2.0,163.0,2268.0,4
8145,Whitefield,4.0,3.0,200.0,2400.0,4
8147,Whitefield,2.0,1.0,95.0,1360.0,2
8149,Whitefield,3.0,2.0,94.79,1697.0,3
8150,Whitefield,4.0,3.0,400.0,5000.0,4
8151,Whitefield,5.0,3.0,250.0,3000.0,4
8152,Whitefield,3.0,2.0,115.0,1700.0,3
8155,Whitefield,3.0,2.0,162.0,2842.0,3
8159,Whitefield,3.0,1.0,130.0,1500.0,3
8160,Whitefield,2.0,1.0,75.0,1280.0,2
8162,Whitefield,2.0,1.0,78.0,1405.0,3
8163,Whitefield,3.0,3.0,115.0,2225.0,3
8164,Whitefield,2.0,1.0,95.05,1272.0,2
8167,Whitefield,2.0,1.0,71.0,1192.0,2
8171,Whitefield,3.0,3.0,89.0,1626.0,3
8172,Whitefield,3.0,2.0,88.0,1585.0,3
8174,Whitefield,2.0,0.0,85.0,1280.0,2
8175,Whitefield,3.0,2.0,68.5,1200.0,3
8176,Whitefield,4.0,2.0,330.0,4000.0,4
8177,Whitefield,3.0,2.0,108.0,1697.0,3
8179,Whitefield,4.0,2.0,312.0,3606.0,4
8180,Whitefield,2.0,1.0,90.0,1485.0,2
8181,Whitefield,1.0,1.0,50.0,950.0,1
8183,Whitefield,1.0,1.0,45.0,825.0,1
8186,Whitefield,2.0,2.0,85.0,1635.0,3
8187,Whitefield,2.0,1.0,79.0,1216.0,2
8193,Whitefield,2.0,1.0,63.0,920.0,2
8195,Whitefield,2.0,1.0,71.0,1170.0,2
8196,Whitefield,2.0,1.0,75.0,1118.0,2
8197,Whitefield,3.0,1.5843757375501535,110.0,1800.0,3
8198,Whitefield,3.0,2.0,103.0,1562.0,3
8201,Whitefield,4.0,1.0,128.0,2321.0,3
8202,Whitefield,2.0,1.0,95.0,1320.0,2
8205,Whitefield,3.0,2.0,200.0,3010.0,3
8206,Whitefield,2.0,1.0,96.17,1346.0,2
8211,Whitefield,4.0,3.0,155.0,2500.0,4
8212,Whitefield,1.0,1.0,55.0,905.0,1
8214,Whitefield,3.0,0.0,146.0,2268.0,4
8217,Whitefield,1.0,0.0,32.79,630.5,1
8218,Whitefield,5.0,3.0,210.0,3537.0,4
8220,Whitefield,3.0,2.0,115.0,1697.0,3
8224,Whitefield,5.0,0.0,290.0,3250.0,5
8228,Whitefield,2.0,1.0,75.0,1269.0,2
8229,Whitefield,5.0,0.0,250.0,3227.0,5
8230,Whitefield,3.0,2.0,79.0,1545.0,3
8233,Whitefield,4.0,2.0,260.0,3262.0,4
8235,Whitefield,2.0,1.0,79.28,1132.0,2
8238,Whitefield,5.0,2.0,160.0,2830.0,4
8240,Whitefield,2.0,1.0,70.0,1195.0,2
8241,Whitefield,4.0,1.5843757375501535,284.0,3480.0,3
8244,Whitefield,1.0,0.0,34.385,709.0,1
8246,Whitefield,2.0,3.0,79.5,1320.0,2
8247,Whitefield,2.0,1.0,52.7,750.0,2
8248,Whitefield,3.0,1.0,61.96,1200.0,3
8254,Whitefield,5.0,3.0,270.0,3445.0,4
8255,Whitefield,3.0,1.0,140.0,1700.0,3
8256,Whitefield,4.0,3.0,400.0,4827.0,4
8257,Whitefield,2.0,2.0,84.5,1405.0,2
8259,Whitefield,4.0,3.0,280.0,3252.0,4
8261,Whitefield,2.0,2.0,90.0,1150.0,2
8262,Whitefield,4.0,3.0,147.0,2400.0,4
8264,Whitefield,1.0,1.0,35.0,624.0,1
8267,Whitefield,3.0,2.0,95.0,1700.0,3
8268,Whitefield,4.0,3.0,400.0,4960.0,4
8269,Whitefield,4.0,3.0,198.0,2928.0,4
8272,Whitefield,2.0,1.0,84.0,1216.0,2
8273,Whitefield,5.0,1.0,204.0,2882.0,4
8274,Whitefield,3.0,2.0,140.0,1840.0,3
8275,Whitefield,3.0,2.0,122.0,1778.0,3
8277,Whitefield,1.0,1.0,25.0,650.0,1
8278,Whitefield,3.0,3.0,125.0,2155.0,4
8283,Whitefield,2.0,1.0,75.0,1216.0,2
8285,Whitefield,2.0,3.0,77.0,1255.0,2
8286,Whitefield,2.0,1.0,73.0,1216.0,2
8287,Whitefield,1.0,0.0,34.735,709.0,1
8291,Whitefield,3.0,3.0,100.0,1745.0,3
8292,Whitefield,4.0,3.0,224.0,3200.0,4
8294,Whitefield,1.0,1.0,44.9,825.0,1
8298,Whitefield,3.0,2.0,138.0,1870.0,3
8301,Whitefield,3.0,2.0,125.0,1862.0,3
8302,Whitefield,3.0,1.0,113.0,1655.0,3
8303,Whitefield,1.0,1.0,29.44,530.0,1
8305,Whitefield,1.0,1.0,50.0,905.0,1
8306,Whitefield,3.0,2.0,82.0,1600.0,3
8308,Whitefield,1.0,0.0,32.15,630.5,1
8309,Whitefield,1.0,1.0,52.0,905.0,1
8313,Whitefield,2.0,1.0,83.0,1216.0,2
8319,Whitefield,2.0,1.0,75.0,1216.0,2
8330,Whitefield,1.0,1.0,51.0,750.0,1
8333,Whitefield,2.0,1.0,77.0,1173.0,2
8334,Whitefield,3.0,1.0,68.4,1200.0,3
8338,Whitefield,5.0,2.0,250.0,3425.0,4
8343,Whitefield,3.0,2.0,128.0,2173.0,3
8345,Whitefield,1.0,1.0,62.0,905.0,1
8346,Whitefield,3.0,2.0,138.0,1870.0,3
8347,Whitefield,2.0,1.0,99.26,1320.0,2
8348,Whitefield,4.0,2.0,190.0,2901.0,3
8349,Whitefield,2.0,1.0,96.51,1485.0,2
8350,Whitefield,3.0,3.0,101.0,1755.0,3
8352,Whitefield,3.0,1.0,149.0,2225.0,3
8353,Whitefield,2.0,2.0,82.0,1250.0,2
8354,Whitefield,1.0,1.0,40.0,605.0,1
8357,Whitefield,3.0,2.0,156.0,2210.0,3
8358,Whitefield,2.0,1.0,78.2,1173.0,2
8359,Whitefield,4.0,3.0,130.0,1740.0,3
8360,Whitefield,2.0,1.0,75.0,1216.0,2
8362,Whitefield,3.0,3.0,120.0,1655.0,3
8365,Whitefield,2.0,2.0,70.0,1180.0,2
8367,Whitefield,4.0,2.0,130.0,2023.0,3
8368,Whitefield,4.0,2.0,118.0,2134.0,3
8371,Whitefield,1.0,1.0,60.0,905.0,1
8377,Whitefield,3.0,1.5843757375501535,90.0,1452.0,3
8378,Whitefield,5.0,0.0,240.0,2850.0,4
8381,Whitefield,5.0,3.0,190.0,2830.0,4
8382,Whitefield,2.0,3.0,78.5,1295.0,2
8383,Whitefield,1.0,1.0,57.6,840.0,1
8384,Whitefield,1.0,0.0,19.83,640.0,1
8385,Whitefield,3.0,2.0,104.0,1991.0,3
8389,Whitefield,3.0,2.0,97.0,1655.0,3
8390,Whitefield,3.0,2.0,150.0,1850.0,3
8391,Whitefield,3.0,1.0,67.77,1200.0,3
8392,Whitefield,2.0,0.0,90.0,1290.0,2
8395,Whitefield,2.0,1.0,75.0,1216.0,2
8396,Whitefield,2.0,1.0,94.84,1356.0,2
8397,Whitefield,2.0,1.0,103.0,1338.0,2
8400,Whitefield,4.0,2.0,208.0,3450.0,3
8404,Whitefield,2.0,1.0,90.33,1267.0,2
8405,Whitefield,4.0,1.0,143.0,2400.0,4
8406,Whitefield,3.0,2.0,125.0,1836.0,3
8408,Whitefield,3.0,1.0,200.0,3596.0,3
8409,Whitefield,2.0,3.0,65.0,1275.0,3
8412,Whitefield,2.0,1.0,82.0,1216.0,2
8413,Whitefield,3.0,3.0,88.0,1495.0,2
8414,Whitefield,3.0,1.0,103.0,1564.0,3
8415,Whitefield,3.0,1.0,84.0,1585.0,3
8418,Whitefield,3.0,2.0,90.0,1558.0,3
8419,Whitefield,2.0,1.0,75.0,1216.0,2
8421,Whitefield,3.0,1.0,120.0,1704.0,3
8425,Whitefield,2.0,2.0,78.0,1300.0,2
8426,Whitefield,3.0,3.0,88.0,1570.0,3
8427,Whitefield,2.0,1.0,84.03,1216.0,2
8429,Whitefield,2.0,1.0,72.5,1216.0,2
8431,Whitefield,4.0,2.0,115.0,2025.0,3
8432,Whitefield,2.0,1.0,100.0,1346.0,3
8436,Whitefield,3.0,2.0,198.0,2990.0,4
8439,Whitefield,3.0,3.0,98.97,1720.0,3
8440,Whitefield,3.0,2.0,95.0,1600.0,3
8441,Whitefield,3.0,1.0,108.0,1655.0,3
8442,Whitefield,3.0,2.0,95.0,1740.0,3
8444,Whitefield,2.0,1.0,88.0,1350.0,2
8446,Whitefield,2.0,1.0,80.0,1216.0,2
8447,Whitefield,4.0,3.0,225.0,2900.0,4
8448,Whitefield,2.0,1.0,101.0,1340.0,2
8450,Whitefield,3.0,1.0,78.57,1500.0,3
8451,Whitefield,3.0,3.0,85.0,1626.0,3
8453,Whitefield,2.0,2.0,65.0,1100.0,2
8455,Whitefield,2.0,2.0,65.0,1270.0,3
8456,Whitefield,3.0,2.0,261.0,3117.0,3
8457,Whitefield,2.0,1.0,73.0,1216.0,2
8459,Whitefield,3.0,1.0,290.0,3150.0,3
8461,Whitefield,5.0,1.5843757375501535,234.0,2956.0,4
8465,Whitefield,3.0,1.5843757375501535,145.0,2247.0,3
8466,Whitefield,5.0,3.0,265.0,3940.0,4
8470,Whitefield,2.0,1.0,77.0,1180.0,2
8471,Whitefield,3.0,2.0,139.0,2140.0,3
8472,Whitefield,2.0,1.0,84.0,1314.0,2
8479,Whitefield,3.0,2.0,85.0,1431.0,3
8480,Whitefield,1.0,1.0,29.0,524.0,1
8481,Whitefield,4.0,3.0,161.0,2830.0,4
8482,Whitefield,3.0,2.0,149.0,2135.0,4
8484,Whitefield,2.0,3.0,188.0,3075.0,4
8485,Whitefield,3.0,2.0,160.0,1760.0,3
8486,Whitefield,3.0,2.0,110.0,1655.0,3
8487,Whitefield,1.0,1.0,57.0,840.0,1
8488,Whitefield,3.0,2.0,106.0,1725.0,3
8491,Whitefield,1.0,1.0,39.0,516.0,1
8493,Whitefield,4.0,1.5843757375501535,410.0,6000.0,4
8494,Whitefield,3.0,2.0,107.0,1639.0,3
8495,Whitefield,3.0,2.0,113.0,1820.0,3
8497,Whitefield,4.0,0.0,218.0,3565.0,4
8498,Whitefield,5.0,3.0,253.0,3410.0,4
8501,Whitefield,4.0,1.5843757375501535,330.0,4500.0,4
8502,Whitefield,2.0,2.0,85.0,1250.0,2
8504,Whitefield,2.0,1.0,77.0,1277.0,2
8505,Whitefield,3.0,2.0,140.0,1820.0,3
8506,Whitefield,4.0,2.0,247.0,3453.0,4
8512,Whitefield,4.0,2.0,125.0,2280.0,3
8513,Whitefield,5.0,1.0,200.0,2882.0,4
8515,Whitefield,3.0,0.0,92.63,1639.5,3
8518,Whitefield,2.0,1.0,70.0,1190.0,2
8520,Whitefield,2.0,1.0,94.0,1270.0,2
8521,Whitefield,2.0,1.0,89.0,1220.0,2
8524,Whitefield,3.0,1.0,300.0,3758.0,3
8529,Whitefield,2.0,1.0,72.0,1216.0,2
8531,Whitefield,5.0,3.0,475.0,5400.0,4
8532,Whitefield,3.0,1.0,74.0,1396.0,3
8541,Whitefield,3.0,0.0,96.9,1615.0,3
8547,Whitefield,2.0,3.0,70.0,1200.0,2
8550,Whitefield,2.0,1.0,75.0,1216.0,2
8551,Whitefield,4.0,1.0,157.0,2321.0,3
8552,Whitefield,2.0,2.0,75.0,1224.0,2
8553,Whitefield,3.0,2.0,113.0,1655.0,3
8555,Whitefield,5.0,1.0,331.0,4144.0,5
8558,Whitefield,3.0,2.0,67.75,1200.0,3
8559,Whitefield,4.0,1.5843757375501535,145.0,2444.0,4
8560,Whitefield,2.0,1.0,110.0,1270.0,2
8561,Whitefield,3.0,1.0,110.0,1660.0,3
8562,Whitefield,2.0,1.0,105.0,1270.0,2
8564,Whitefield,2.0,1.0,78.2,1173.0,2
8565,Whitefield,2.0,3.0,85.0,1362.0,2
8567,Whitefield,2.0,2.0,105.0,1457.0,3
8568,Whitefield,3.0,2.0,128.0,1720.0,3
8572,Whitefield,3.0,1.0,103.0,1564.0,3
8576,Whitefield,3.0,2.0,107.0,1639.0,3
8577,Whitefield,3.0,2.0,139.0,1760.0,3
8578,Whitefield,1.0,1.0,48.0,613.0,1
8579,Whitefield,3.0,2.0,125.0,1730.0,3
8581,Whitefield,1.0,1.0,59.0,877.0,1
8584,others,2.0,1.0,58.0,1300.0,2
8585,others,2.0,1.0,75.0,1125.0,2
8586,others,1.0,1.0,75.0,735.0,1
8587,others,3.0,2.0,155.0,1655.0,3
8588,others,3.0,3.0,135.0,1680.0,3
8589,others,2.0,1.0,40.1,1015.0,2
8591,Yelachenahalli,2.0,3.0,105.0,1464.0,3
8592,Yelachenahalli,1.0,1.0,150.0,2400.0,2
8593,Yelachenahalli,3.0,2.0,130.0,1700.0,3
8594,Yelachenahalli,2.0,2.0,55.0,1080.0,2
8595,Yelachenahalli,2.0,3.0,78.0,1400.0,2
8596,Yelachenahalli,3.0,3.0,73.5,1330.0,3
8597,Yelachenahalli,1.0,1.0,30.0,800.0,2
8598,Yelachenahalli,2.0,2.0,60.0,1100.0,2
8599,Yelachenahalli,2.0,1.0,72.0,1365.0,3
8600,Yelachenahalli,2.0,2.0,55.0,1103.0,2
